idx,original_text,original_label,perturbed_text,perturbed_label,success,semantic_similarity,queries
10,"If you're a fan of Turkish and Middle Eastern music, you're in great luck. This film is a documentary of current music in Istanbul, spanning the traditional to the modern. It's very good. You could not do better if you went to Istanbul yourself. We get interviews with Orhan Gencebay, concert clips of modern musical icons, a road show with a Romani (Gypsy) audience, Turkish Hip Hop (surprisingly very very good), and much much more. Some of the best female vocalists I've ever heard. A Kurdish woman singing in a hamam (steam bath) who will rip your heart out. Lots of social and political background. If this is your thing, you'll have a grand time. I could barely sit still in the theatre.<br /><br />CD soundtrack now available on amazon. Pricey.",LABEL_1,"since your' are all veteran with classical or far east films, they' ll take good shape. the collection being another collection between traditional films into turkish, like those old film this new. they' r quite special. it would really mean much before it got inside turkey already. you are along for song ##s, short interviews by local cultural leaders, the variety program about some turkish( kurdish) singer, contemporary dance tunes( also not particularly western), but not no less. one with those most classical singers my' m yet encountered. some young turk standing at some stream( hot springs) which might pour her guts down. plenty with emotional or cultural messages. since these being their time, it' will be no hard woman. you can hardly go there without any studio.< http/>< https/> videos- only free at youtube. youtube.",LABEL_1,False,0.933184027671814,275
11,"OK, it was a ""risky"" move to rent this flick, but I thought I had nothing to lose.Well, I was wrong. This is, next to ""Bloodsurf"", the worst ""horrormovie"" I have ever seen. Crappy actors, crappy technical output, crappy story and so on. The soundtrack though, isn't to bad. That is why I give it a 2 on the vote and not just a 1. And of course the cats are a positive surprise. By far the superior actors in this movie..... Do not rent or buy it. Stay away from it and hope that this horrible, horrible film will vanish to some obscure existence and not become a ""cult classic"". It most definitely do not deserve any recognition.",LABEL_0,"still, what seems an"" foolish"" decision you watch a film, and you decided it has enough of offer. so, it became grateful. it has, contrary,"" terrible"", very least"" horror"" you ve always known. horrible dialogue, horrible creative direction, horrible music but not that. this thing about, aren' it telling me. this has what it put- the 1 under this list but barely even the 2nd. because by fact these actors play this nice lot. like now a main attraction for the film..... yes, go and see them. get back for me but ensure if some great, fantastic script could sell out this unknown place but eventually became this"" major hit"". we just seriously ... never pay no attention.",LABEL_0,False,0.7977816462516785,243
12,"These days, writers, directors and producers are relying more and more on the ""surprise"" ending. The old art of bringing a movie to closure, taking all of the information we have learned through out the movie and bringing it to a nice complete ending, has been lost. Now what we have is a movie that, no matter how complex, detailed, or frivolous, can be wrapped up in 5 minutes. It was all in his/her head. That explanation is the director's safety net. If all else fails, or if the writing wasn't that good, or if we ran out of money to complete the movie, we can always say ""it was all in his/her head"" and end the movie that way. The audience will buy it because, well, none of us are psychologists, and none of us are suffering from schizophrenia (not that we know about) so we take the story and believe it. After all, the mind is a powerful thing. Some movies have pulled it off. But those movies are the reason why we are getting more and more of these crap endings. Every director/writer now thinks they can pull it off because, well, Fight Club did it and it made a lot of money. So we get movies like The Machinist, Secret Window, Identity, and this movie (just to name a few).",LABEL_0,"These days, writers, directors and producers are relying more and more on the"" surprise"" ending. The old art of bringing a movie to closure, taking all of the information we have learned through out the movie and bringing it to a nice complete ending, has been lost. Now what we have is a movie that, no matter how complex, detailed, or frivolous, can be wrapped up in 5 minutes. It was all in his/ her head. That explanation is the director' s safety net. If all else fails, or if the writing wasn' t that good, or if we ran out of money to complete the movie, we can always say"" it was all in his/ her head"" and end the movie that way. The audience will buy it because, well, none of us are psychologists, and none of us are suffering from schizophrenia( not that we know about) so we take the story and believe it. After all, the mind is a powerful thing. Some movies have pulled it off. But those movies are the reason why we are getting more and more of these surprising endings. Every director/ writer now thinks they can pull it off because, well, Fight Club did it and it made a lot of money. So we get movies like The Machinist, Secret Window, Identity, and this movie( just to name a few).",LABEL_1,True,0.9947851896286011,231
13,"Teenager Tamara (Jenna Dewan) has it rough. She's ridiculed by all the popular ""kids"" for being shy, bookish, frumpy and because of her interest in witchcraft. All of the football players and cheerleaders are especially angry at her for writing an article on steroid abuse for the school paper. On top of this, her dad's a drunk, her mom's not around and she's secretly in love with her supportive English teacher (Matthew Marsden). The popular kids set up a cruel prank to humiliate her, accidentally kill her during a struggle, bury the body in the woods and make a pact to keep silent. To their shock, the very next day Tamara walks back into the classroom looking seductive and, uh, dressed to kill. Yep, back from the dead and ready for supernatural revenge against everyone involved. She also takes time out to make her sexually abusive pop eat a beer bottle and tries to seduce her English teacher away from his wife (Claudette Mink), a guidance counselor at the school.<br /><br />Acting and writing are strictly mediocre. You can also tell the people responsible for this have seen such movies as CARRIE (1976), HELLO MARY LOU: PROM NIGHT II (1987) and THE CRAFT (1996) because it borrows wholesale from all three of those superior films. There's some gore (a guy cutting off his ear and tongue and then stabbing his eyeball probably being the best bit), a nasty vomiting scene and a few campy/witty one-liners. Not an awful film by any means, but not much originality went into it either.",LABEL_0,"however she( sara cox) pulls it together. it' s hated by al and normal"" teachers"" as looking suspicious, nervous, suspicious but suspicious of their skill in reading. some of those sports coaches or professors is pretty furious at them while posting an essay on physical activity from a local newspaper. On either of these, their daughter' s a student, their son' s lover, but it' s madly in lust after their own art student( james taylor). all other students setting up a halloween party to scare she, then kidnap she as a prank, dump this girl in a backyard& form a cult to kill her. To her dismay, this extremely lucky girl tina steps up at a class, hot&, uh, prepared to die. yeah, up for a kill but prepared no real action for anybody ever. they just took one night to help his physically angry dad kick a pig.& then to steal their gym mate back off her mom( laura cox), a drama teacher at a university.< br/>< br/> writing or acting was generally average. we will easily see those ones going on to has from similar works as cinderella( 1980), sweet little sister: bad girl II( 1982)& sex matrix( 1985). it differs much like the four of the bad movies. it' s all action( a guy biting off his ear and neck and later removing his ear not doing the same bit), a bad fight, and a few funny/ funny one- offs. Not an bad movie by any stretch, but not many else fit with it anyway.",LABEL_1,True,0.8290612697601318,477
14,"Dirty Harry goes to Atlanta is what Burt called this fantastic, first-rate detective thriller that borrows some of its plot from the venerable Dana Andrews movie ""Laura."" Not only does Burt Reynolds star in this superb saga but he also helmed it and he doesn't make a single mistake either staging the action or with his casting of characters. Not a bad performance in the movie and Reynolds does an outstanding job of directing it. Henry Silva is truly icy as a hit-man.<br /><br />Detective Tom Sharky (Burt Reynolds) is on a narcotics case in underground Atlanta when everything goes wrong. He winds up chasing a suspect and shooting it out with the gunman on a bus. During the melee, an innocent bystander dies. John Woo's ""The Killer"" replicates this scene. Anyway, the Atlanta Police Department busts Burt down to Vice and he takes orders from a new boss, Frisco (Charles Durning of ""Oh, Brother, Where Art Thou?"") in the basement. Sharky winds up in a real cesspool of crime. Sharky and his fellow detectives Arch (Bernie Casey) and Papa (Brian Keith) set up surveillance on a high-priced call girl Dominoe (Rachel Ward of ""After Dark, My Sweet"")who has a luxurious apartment that she shares with another girl.<br /><br />Dominoe is seeing a local politician Hotchkins (Earl Holliman of ""Police Woman"") on the side who is campaigning for governor but the chief villain, Victor (Vittorio Gassman of ""The Dirty Game"") wants him to end the affair. Hotchkins is reluctant to accommodate Victor, so Victor has cocaine snorting Billy Score (Henry Silva of ""Wipeout"")terminate Dominoe. Billy blasts a hole the size of a twelve inch pizza in the door of Dominoe's apartment and kills her.<br /><br />Sharky has done the unthinkable. During the surveillance, he has grown fond of Dominoe to the point that he becomes hopelessly infatuated with her. Sharky's mission in life now is to bust Victor, but he learns that Victor has an informant inside the Atlanta Police Department. The plot really heats up when Sharky discovers later that Billy shot the wrong girl and that Dominoe is still alive! Sharky takes her into protective custody and things grow even more complicated. He assembles his ""Machine"" of the title to deal with Victor and his hoods.<br /><br />William Fraker's widescreen lensing of the action is immaculate. Unfortunately, this vastly underrated classic is available only as a full-frame film. Fraker definitely contributes to the atmosphere of the picture, especially during the mutilation scene on the boat when the villain's cut off one of Sharky's fingers. This is a rather gruesome scene.<br /><br />Burt never made a movie that surpassed ""Sharky's Machine.""",LABEL_1,"Dirty Harry goes to Atlanta is what Burt called this fantastic, first- rate detective thriller that borrows some of its plot from the venerable Dana Andrews movie"" Laura."" Not only does Burt Reynolds star in this superb saga but he also helmed it and he doesn' t make a single mistake either staging the action or with his casting of characters. Not a bad performance in the movie and Reynolds does an outstanding job of directing it. Henry Silva is truly icy as a hit- man.< br/>< br/> Detective Tom Sharky( Burt Reynolds) is on a narcotics case in underground Atlanta when everything goes wrong. He winds up chasing a suspect and shooting it out with the gunman on a bus. During the melee, an innocent bystander dies. John Woo' s"" The Killer"" replicates this scene. Anyway, the Atlanta Police Department busts Burt down to Vice and he takes orders from a new boss, Frisco( Charles Durning of"" Oh, Brother, Where Art Thou?"") in the basement. Sharky winds up in a real cesspool of crime. Sharky and his fellow detectives Arch( Bernie Casey) and Papa( Brian Keith) set up surveillance on a high- priced call girl Dominoe( Rachel Ward of"" After Dark, My Sweet"") who has a luxurious apartment that she shares with another girl.< br/>< br/> Dominoe is seeing a local politician Hotchkins( Earl Holliman of"" Police Woman"") on the side who is campaigning for governor but the chief villain, Victor( Vittorio Gassman of"" The Dirty Game"") wants him to end the affair. Hotchkins is reluctant to accommodate Victor, so Victor has cocaine snorting Billy Score( Henry Silva of"" Wipeout"") terminate Dominoe. Billy blasts a hole the size of a twelve inch pizza in the door of Dominoe' s apartment and kills her.< br/>< br/> Sharky has done the unthinkable. During the surveillance, he has grown fond of Dominoe to the point that he becomes hopelessly infatuated with her. Sharky' s mission in life now is to bust Victor, but he learns that Victor has an informant inside the Atlanta Police Department. The plot really heats up when Sharky discovers later that Billy shot the wrong girl and that Dominoe is still alive! Sharky takes her into protective custody and things grow even more complicated. He assembles his"" Machine"" of the title to deal with Victor and his hoods.< br/>< br/> William Fraker' s widescreen lensing of the action is immaculate. Unfortunately, this vastly underrated classic is available only as a full- frame film. Fraker definitely contributes to the atmosphere of the picture, especially during the mutilation scene on the boat when the villain' s cut off one of Sharky' s fingers. This is a rather gruesome scene.< br/>< br/> Burt never made a movie that surpassed"" Sharky' s Machine.""",LABEL_1,False,1.0000001192092896,462
15,"I'm 15, usually not kids my age usually watch these old classic movies. But this is one of my favorites. I was totally addicted after watching it for the first time. It's really good if u think about technology and movies back at that time, music is great, storyline is OK,choreography is great, must see it. I don't know why there's a prequel for this movie. Not many people like this movie, but i love classic love movies, they're so much better than movies now! This movie will make you smile, cry and make you start dancing. The music is absolutely ear catching and beautiful. I haven't seen Dirty Dancing 2 Harvana Nights(prequel), prequel should have star the original actors, thats what i hate about prequels, they ruin the original. No one wants a prequel, they want a sequel. Many people will agree that for a movie- the original, sequel and the 3rd one is enough. Beyond that, people wont be bothered to watch it. Who remembers the movie about the St Benard Beethoven? I think there's 5 movies altogether.",LABEL_1,"it' n here, just so people our generation should do those great old things. and it was 1 among your favourites. it will always content ##to watch them without this same reason. dat' is only great that people read on it but think. of all hours, history was good, action, good, action and good, u watch them. you haven' u ken how such' t u need about the thing. maybe most movies of my are, and some happen to enjoy music, it' r not very easier by me alone! each one can makes me happy, relax or made me stop laughing. this movie looks really soul tingling but amazing. we ve' already watched last dancer and prom night( 2014), that would all look a same way, because when kids mess with movies, we hate those movies. all kids want no sequel, you need no prequel. most folks would say, with no prequel- a first, 1st or no- it seems different. like them, we never get afraid they play them. never liked any movies from a prequel ##roud family? you mean here' re two sequels now.",LABEL_1,False,0.898574709892273,379
16,"The story is: a turn-of-the-century troupe of actors, along with producers and theatre-owners, have very complicated relationships. A resident playwright has written a psychological drama. He wants to get a good production on stage, but can't unless he convinces a pariticular reviewer to revisit the production, and give a positive review. If his production does not go on, then the troupe will put on The Doll House, recently written by Ibsen. Many different relationships among the principals are explored; none of them interesting. But the involvement of the characters with one another lead to giving the play by the resident playwrght a second shot.<br /><br />This movie is purely an excuse for the director and his friends to get together and put on a movie. The story lines are incoherent to anyone who isn't a buddy of one of the stars. The only reason I didn't leave the theatre after about a half hour is that a fat lady was resting a full meal atop her stomach at the end of my row.",LABEL_0,"The story is: a turn- of- the- centuries couple of directors, along with writers and play- writers, have very personal affairs. A local theatre has had a successful drama. He wants to get a good play on stage, but can' t if he is a professional person to do the plays, and give a favorable reviews. If his drama does not go on, then the production will put on The Doll House, originally created by Ibsen. Many possible personalities among the participants are described; none of them significant. But the relationship of the plays with one other lead to give the play by the original playwright a clear shot.< br/>< br/> This movie is just an opportunity for the producer and his crew to get up and put on a movie. The story lines are familiar to anyone who isn' t a buddy of one of the stars. The only reason I didn' t leave the theater after about a half hour is that a fat lady was having a full meal atop her tray at the end of my row.",LABEL_1,True,0.9660598039627075,228
17,"A holiday on a boat, a married couple, an angry waiter and a shipwreck is the reason to this films beginning.<br /><br />I like boobs. No question about that. But when the main character allies with whoever happens to have the most fish at the moment, mostly by having sex with them and playing the role of the constant victim, my anger just rises to a whole new level. Take two guys (a husband and another man), put a pure bombshell woman in the middle of them, ad a deserted island, subtract all her moral issues, ad a whole bunch of moral issues to the men and mix it in a big bowl of arguments, fish and a zippo lighter and you will come up with a piece of junk movie like this. <br /><br />The acting is, I would say, good. There are some bloopers but not many as far as i could see. The main female character makes me sick. This is due to her lack of moral values. The man with the most fish get's her attention. Even though one of them is her husband, she sees no problem with being unfaithful with (Manuel) the other man because ""I must do it to survive"". How can you justify having sex with another man for fish when your husband is 30feet away? And he won't even benefit from it? The female character has absolutely no problems to justify anything that she does. If she doesen't get approval for her actions, she's a victim.<br /><br />I recommend everyone to see this movie. This is the kind of movie that will make just about everything else you see this year a pleasant movie experience.",LABEL_0,"A holiday on a boat, a married couple, an angry waiter and a shipwreck is the reason to this films beginning.< br/>< br/> I like boobs. No question about that. But when the main character allies with whoever happens to have the most fish at the moment, mostly by having sex with them and playing the role of the constant victim, my anger just rises to a whole new level. Take two guys( a husband and another man), put a pure bombshell woman in the middle of them, ad a deserted island, subtract all her moral issues, ad a whole bunch of moral issues to the men and mix it in a big bowl of arguments, fish and a zippo lighter and you will come up with a piece of a movie like this.< br/>< br/> The acting is, I would say, good. There are some bloopers but not many as far as i could see. The main female character makes me sick. This is due to her lack of moral values. The man with the most fish get' s her attention. Even though one of them is her husband, she sees no problem with being unfaithful with( Manuel) the other man because"" I must do it to survive"". How can you justify having sex with another man for fish when your husband is 30feet away? And he won' t even benefit from it? The female character has absolutely no problems to justify anything that she does. If she doesen' t get approval for her actions, she' s a victim.< br/>< br/> I recommend everyone to see this movie. This is the kind of movie that will make just about everything else you see this year a pleasant movie experience.",LABEL_1,True,0.9989585280418396,292
18,"Definitely a movie for people who ask only to be entertained and who do not over-think their movies. <br /><br />Lots of action, lots of great dialogue (e.g. fun to quote), a little intrigue, and stuff blowing up all over the place. Samuel L Jackson and Geena Davis had great chemistry. Violent, but not gory. The fact that the female part was the competent action lead is a pleasant turn-about.<br /><br />Have seen the movie more than a dozen times and still enjoy it enough to put it back in my favorite films rotation every 3 or 4 months. I initially rented the movie because Samuel L Jackson was in the film, but was caught up in the events surrounding Samantha's quest to regain her memory and have never looked back.<br /><br />All you cerebral folks out there -- suspend disbelief for once, take yourself a little less seriously -- you might actually enjoy yourselves!",LABEL_1,"not the lot about filmmakers which teach you that being careful or which much less out- recommend the directors.< to/>< va/> tons in drama, dozens with memorable scenes( n. y. pretend and play), any good suspense, or romance mixed together everything throughout a world. jackson r. or laura lee. good performances. exciting, and quite great. this discovery of its other half and a main female role are another fantastic mix- up.<</><</> i saw this film most of every billion people or not loved me except, mention me there for their new book review within 2 to 2 minutes. we originally loved a film while jackson the movie ran for some theaters, and were swept aside for another idea about sarah' ##s inability of wipe their mind nor take her thought seriously.< http/>< va/> for all nice people in here-- let me take instance, read it some few more carefully-- they could really learn something!",LABEL_1,False,0.8241175413131714,319
19,"If Hollywood had the wellbeing of the audience at heart we would see 20 films a year with the kind of wholesome fortitude that is behind this film. There are several experiences of personal growth in this movie and while the characters ARE still very human even the lessons learned are not that greed will profit you, or do-unto-others-whatever-you-want-as-long-as-you-are-okay-with-it, no, this is what our sad, desensitized lives need, more sense... more love... more do-unto-others-as-you-would-have-done-unto-you... more HOPE. (thanks Ursula!) This movie has an intelligent wit, not ""yo' mama"" cracks that run rampant in the so-called comedies. People need to feel good. This movie will make you feel good and possibly inspire you to better your life, and the lives of others. sidenote Every person counts in ticket sales. This is a truly independent film. If you want more quality films you have to support them.",LABEL_1,"unless you wanted this support with some people after all you might make three times this decade of this growth in personal ##ization who lives within a person. many experience different stages for positive ##s with every film, though some protagonists( not quite rich to our least expectations and never certain they would benefit us, and play- by- yourself- when- we- do- pretty- much- like- we- was- happy- about- you, yes, it makes for the poor, pathetic people less, fewer life... fewer life... not nice- to- themselves- like- they- could- never- be- without- them... false starts.( says bob!) the film had some easy laugh, especially"" mom' s"", which broke loose from these not- many movies. they want you make more. these movies can making it something special but also encourage it and improve their lives, or better health with everyone. almost no one increases with tickets sold. it becomes this completely extraordinary movie. with your need many good movies they deserve you have it.",LABEL_1,False,0.8840949535369873,335
