idx,original_text,original_label,perturbed_text,perturbed_label,success,semantic_similarity,queries
23,an original and highly cerebral examination of the psychopathic mind,LABEL_1,the extensive but profound mental state for an psychopathic',LABEL_1,False,0.842929482460022,22
24,"death to smoochy tells a moldy-oldie , not-nearly -as-nasty -as-it- thinks-it-is joke . over and over again .",LABEL_0,"next, this- the die- oldie, or- almost- that- nasty- because- you- thinks- it- does joke. on one off another.",LABEL_0,False,0.7070934772491455,99
25,"i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies .",LABEL_0,"i prefer soderbergh' s concentration on his two lovers with tarkovsky' s mostly male, mostly patriarchal debating societies.",LABEL_1,True,0.9960737824440002,20
26,meticulously uncovers a trail of outrageous force and craven concealment .,LABEL_0,meticulously uncovers a trail of outrageous force and craven daring.,LABEL_1,True,0.9246737957000732,12
27,"a rip-off twice removed , modeled after [seagal's] earlier copycat under siege , sometimes referred to as die hard on a boat .",LABEL_0,"a knock- out and continuation, modelled off[ disney' s] classic love under siege, sometimes referred to as die, on a beach.",LABEL_1,True,0.539247989654541,47
28,one of those joyous films that leaps over national boundaries and celebrates universal human nature .,LABEL_1,1 among the many art where leaps across national frontiers but celebrates universal world harmony.,LABEL_1,False,0.7156644463539124,83
29,"if you're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need .",LABEL_1,"if your' re searching out an intelligent movie in which you can release your pent up anger, enough is just some thing it needed.",LABEL_0,True,0.9049854874610901,32
30,"what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point .",LABEL_1,"which could had become easily perceived by the continuing rant of an older one- where his nose at best played a dramatic, deliberate turning for a halfway moment.",LABEL_0,True,0.7517262697219849,51
31,one gets the impression the creators of don't ask don't tell laughed a hell of a lot at their own jokes . too bad none of it is funny .,LABEL_0,and has anybody thought some writers like won' t ask haven' t ask us a damn of a joke at its greatest level. but it all in itself for humorous.,LABEL_1,True,0.7971084117889404,61
32,"the dialogue is cumbersome , the simpering soundtrack and editing more so .",LABEL_0,"this movie seems simple, the perfect soundtrack and editing more so.",LABEL_1,True,0.680402398109436,17
33,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .",LABEL_0,"more cinematically powerful than quietly and deeply moving, which is powerful in itself.",LABEL_1,True,0.9830551147460938,15
34,master of disguise runs for only 71 minutes and feels like three hours .,LABEL_0,masters from illusion run about exactly seven hours but feel around two days.,LABEL_0,False,0.8151943683624268,27
35,a moving and not infrequently breathtaking film .,LABEL_1,a beautiful and not quite breathtaking film.,LABEL_0,True,0.7920112013816833,10
36,"a so-so , made-for-tv something posing as a real movie .",LABEL_0,"some not- real, created- with- pictures movie just as some funny thing.",LABEL_0,False,0.710210919380188,31
37,"pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other .",LABEL_1,"time again, barbershop receives it best performance as some surreal experience by always someone oblivious about something else.",LABEL_1,False,0.8352714776992798,45
38,"an engrossing story that combines psychological drama , sociological reflection , and high-octane thriller .",LABEL_1,"a ambitious work which combining narrative exploration, psychological thriller, plus wide- stakes fiction.",LABEL_1,False,0.7932491898536682,27
39,"in imax in short , it's just as wonderful on the big screen .",LABEL_1,"as movies by general, it' is nearly that great in those large screens.",LABEL_1,False,0.7553196549415588,28
40,steven soderbergh doesn't remake andrei tarkovsky's solaris so much as distill it .,LABEL_0,david foster does' not make it tarkovsky' or solaris. either they do him.,LABEL_0,False,0.7712950706481934,57
41,"a dreadful day in irish history is given passionate , if somewhat flawed , treatment .",LABEL_1,"some terrible time for irish culture suffered through brilliant, if often painful, circumstances.",LABEL_0,True,0.7846214771270752,40
42,fans of the modern day hong kong action film finally have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for .,LABEL_1,viewers from a present era cheung kong hit drama now have all true leads to the great movie with another killer which them will since long seeking after.,LABEL_1,False,0.7212642431259155,104
43,"a big-budget/all-star movie as unblinkingly pure as the hours is a distinct rarity , and an event .",LABEL_1,"a big- money/ all- star movie as unblinkingly pure as the hours is a distinct rarity, and an exception.",LABEL_0,True,0.9337905645370483,22
44,"even fans of ismail merchant's work , i suspect , would have a hard time sitting through this one .",LABEL_0,"any fan about the merchant' a work, just imagine, must has some tough life wandering around the shop.",LABEL_0,False,0.724212646484375,64
45,an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,LABEL_1,a bar scene played in a world of lingerie models and bar dancers in the midwest which held my interest precisely because it didn' t intend to.,LABEL_0,True,0.8824881911277771,35
46,the rules of attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing .,LABEL_0,some act through persuasion makes it not keen as accepting bodily favors to sober you down by some social approach in heart.,LABEL_0,False,0.727532148361206,79
47,"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",LABEL_0,"' dragonfly' dwells on crossing- over mumbo jumbo, manipulative sentimentality, and complex dialogue.",LABEL_1,True,0.9797853231430054,14
48,manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .,LABEL_1,tries to achieve what few sequels can-- it equals the original and in some ways even replaces it.,LABEL_0,True,0.9504905343055725,22
49,"twohy knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record .",LABEL_0,"it knows how to inflate the mundane into the scarifying, and getting full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record.",LABEL_1,True,0.7496970891952515,33
50,a film of delicate interpersonal dances . caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose . it's a sight to behold .,LABEL_1,"a film about intricate action choreography. he sees them closely because their work reacts as a perception because being caught alive forces always in struggle of choose. you' n all beauty, know.",LABEL_1,False,0.7269572019577026,96
51,nothing but an episode of smackdown ! in period costume and with a bigger budget .,LABEL_0,everything but an episodes of smackdown! in period costume and with a big set.,LABEL_1,True,0.917532205581665,19
52,too slick and manufactured to claim street credibility .,LABEL_0,overly sophisticated or hard enough build street credibility.,LABEL_0,False,0.8120293021202087,37
53,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .",LABEL_0,""" something actually happen?"" not some discussion among people, of film; what those writers needed not. and involve the answer.",LABEL_0,False,0.8254215717315674,41
54,supposedly authentic account of a historical event that's far too tragic to merit such superficial treatment .,LABEL_0,some true accounts about these historic events which' were almost not personal or inspire without good judgment.,LABEL_0,False,0.7591745853424072,35
55,"you come away thinking not only that kate isn't very bright , but that she hasn't been worth caring about and that maybe she , janine and molly -- an all-woman dysfunctional family -- deserve one another .",LABEL_0,"you come away thinking not only that kate isn' t very bright, but that she hasn' s been worth caring about and that maybe she, janine and molly-- an all- woman dysfunctional family-- deserve one another.",LABEL_1,True,0.9994561672210693,38
56,connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not withered during his enforced hiatus .,LABEL_1,people across a world can imagine delighted will notice that tian'' remarkable ability hasn hardly faltered after its prolonged absence.,LABEL_1,False,0.7069480419158936,46
57,"cherry orchard is badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a 'back story . '",LABEL_0,"the story gets severely written, was incorrectly edited but benefited with this introduction by another highly criticized in- credits segment edited, render all around those stories an' back end.'",LABEL_0,False,0.7337275743484497,75
58,a rehash of every gangster movie from the past decade .,LABEL_1,the history with each gangster gangster through all last decades.,LABEL_1,False,0.8262091875076294,35
59,""" one look at a girl in tight pants and big tits and you turn stupid ? "" um . . isn't that the basis for the entire plot ?",LABEL_0,""" just looks upon every female of loose clothes& wide eyes but they know her?"" and.. is' not it a reason behind a whole scene?",LABEL_0,False,0.7333335280418396,51
60,"yes they can swim , the title is merely anne-sophie birot's off-handed way of saying girls find adolescence difficult to wade through .",LABEL_0,"if it can indeed, either, not only anne- sophie birot' re in- shore, during which they experience adolescence hard they sink into.",LABEL_0,False,0.7484642863273621,104
61,we get the comedy we settle for .,LABEL_1,you got the shit we settle for.,LABEL_0,True,0.5892537832260132,20
62,charly comes off as emotionally manipulative and sadly imitative of innumerable past love story derisions .,LABEL_0,love came apart by turning explicit and seemingly imitative of innumerable past love letter themes.,LABEL_1,True,0.6631304025650024,27
63,much smarter and more attentive than it first sets out to be .,LABEL_1,better intelligent& very smart as it originally set up its seem.,LABEL_1,False,0.7172486782073975,29
64,a movie of riveting power and sadness .,LABEL_1,an flash into raw power and sadness.,LABEL_1,False,0.7091518640518188,30
65,"franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic .",LABEL_1,"franco is an adequate choice for the walled- off but combustible hustler, but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic.",LABEL_0,True,0.9942911863327026,33
66,"tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham .",LABEL_1,"it has quite some look into her true- life- real character, it fine setting, their unadorned representation on rural areas or any sharp ##ness with full- blooded west birmingham.",LABEL_1,False,0.7180737257003784,127
67,"the high-concept scenario soon proves preposterous , the acting is robotically italicized , and truth-in-advertising hounds take note : there's very little hustling on view .",LABEL_0,"with wide- definition content to become apparent, some film features quickly italicized, but truth- of- advertising agents: scott: he' sh probably no money behind it.",LABEL_0,False,0.7275716066360474,87
68,the movie is a little tired ; maybe the original inspiration has run its course .,LABEL_0,this film gets the bit boring; so some new writer must work it way.,LABEL_0,False,0.705106794834137,29
69,[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .,LABEL_1,[ they] has made a movie which will leave us wondering about the characters' lives after the beginning credits roll.,LABEL_0,True,0.7929215431213379,24
70,"symbolically , warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal .",LABEL_1,"well, the waters on the red river are the kind for healing water, this sign of a bringing into water for women.",LABEL_1,False,0.7381820678710938,59
71,"if a few good men told us that we "" can't handle the truth "" than high crimes poetically states at one point in this movie that we "" don't care about the truth . """,LABEL_0,"as any lot different people teach you if we"" can' t tell any lie"" about true crimes, saying at one end in the film if we"" don' t mind of each rest.""",LABEL_1,True,0.6973851323127747,95
72,"i was hoping that it would be sleazy and fun , but it was neither .",LABEL_0,"haven imagined thinking like it could be sleazy or boring, and it seemed not.",LABEL_0,False,0.7008538246154785,60
73,"this new zealand coming-of-age movie isn't really about anything . when it's this rich and luscious , who cares ?",LABEL_1,"the this england come- by- day movie is' t all into it. where it' s all new and unusual, how cared?",LABEL_0,True,0.7295153737068176,52
74,it's hard to understand why anyone in his right mind would even think to make the attraction a movie . and it's harder still to believe that anyone in his right mind would want to see the it .,LABEL_0,its' just difficult with comprehend how anybody with our proper brain could still wish they think some movie was film. but they' til easier just that think if someone within their normal minds might like his watch for him.,LABEL_0,False,0.8563668727874756,79
75,it has the requisite faux-urban vibe and hotter-two-years-ago rap and r&b names and references .,LABEL_1,it has the aforementioned faux- urban vibe and hotter- two- years- ago rap and r& b names and references.,LABEL_0,True,0.9753343462944031,21
76,"this is one of mr . chabrol's subtlest works , but also one of his most uncanny .",LABEL_1,"these are two like m. chabrol' own recent work, and ... two like it very striking.",LABEL_1,False,0.7038606405258179,47
77,"scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar . yes , soar .",LABEL_1,"i, this screenwriter- maker, have seen some movie thus wildly imaginative as they literally causes a heart soar. well, indeed.",LABEL_1,False,0.8013219833374023,66
78,"[lee] treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects . and lee seems just as expectant of an adoring , wide-smiling reception .",LABEL_1,"[ i] treat their subjects a similar role of seeing lee treat her men-- very naive, awkward, sensitive, sensitive women. but he stands, right out into any honest, kind- eyed audience.",LABEL_1,False,0.8417330384254456,63
79,the densest distillation of roberts' movies ever made .,LABEL_1,this finest version of roberts' s not made.,LABEL_0,True,0.6244703531265259,30
80,you can practically hear george orwell turning over .,LABEL_0,we could almost hear president bush turning over.,LABEL_0,False,0.7021918892860413,47
81,a wannabe comedy of manners about a brainy prep-school kid with a mrs . robinson complex founders on its own preciousness -- and squanders its beautiful women .,LABEL_0,a wannabe comedy of manners about a brainy prep- school kid with a mrs. robinson complex founders on its own preciousness-- and by its beautiful women.,LABEL_1,True,0.972513735294342,28
82,"seeing as the film lacks momentum and its position remains mostly undeterminable , the director's experiment is a successful one .",LABEL_1,"much after a movie builds tension or their action became relatively unknown, a filmmaker' t experiment obtained some remarkable success.",LABEL_1,False,0.7737159729003906,55
83,one funny popcorn flick .,LABEL_1,and great popcorn flick.,LABEL_1,False,0.737663984298706,14
84,"a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium .",LABEL_1,"another beautiful, amusing array in scenes which, though they deeply unique ways, bring together a inner turmoil with society over a future century.",LABEL_1,False,0.7320749759674072,47
85,"a pointed , often tender , examination of the pros and cons of unconditional love and familial duties .",LABEL_1,"the sharp, sometimes touching, indictment of an pro or pro for both marital or family values.",LABEL_1,False,0.7001714110374451,40
86,a penetrating glimpse into the tissue-thin ego of the stand-up comic .,LABEL_1,some passing insight at this ultra- thin ego from an stood- in comedy.,LABEL_1,False,0.7160295248031616,54
87,"jolie gives it that extra little something that makes it worth checking out at theaters , especially if you're in the mood for something more comfortable than challenging .",LABEL_1,"which brings us if one has anything that gives them interesting work up for theaters, especially whether you' ave got no mood like someone stronger beautiful with it.",LABEL_1,False,0.7072029113769531,92
88,. . . hopefully it'll be at the dollar theatres by the time christmas rolls around . wait to see it then .,LABEL_0,... hopefully it' ll be at the dollar theatres by the time christmas rolls around. get to see it then.,LABEL_1,True,0.98906010389328,21
89,leaves viewers out in the cold and undermines some phenomenal performances .,LABEL_0,leaves viewers out in the cold and creates some phenomenal performances.,LABEL_1,True,0.9139339923858643,13
90,"a much more successful translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",LABEL_1,"another significantly better popular adaptation of his internationally successful 1970 us production, writing- directed for abc'. same titled 1968 london version.",LABEL_1,False,0.726364016532898,45
91,"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .",LABEL_1,"the production contains highly creative or imaginative characters and our sole cast, or good from this terrific score or score to go.",LABEL_1,False,0.7146154046058655,78
92,"the film may not hit as hard as some of the better drug-related pictures , but it still manages to get a few punches in .",LABEL_1,"a movie can never beat over hard as some of the other drug- related pictures, but it still manage to get a little kicks in.",LABEL_0,True,0.8585302829742432,36
93,"remember back when thrillers actually thrilled ? when the twist endings were actually surprising ? when the violence actually shocked ? when the heroes were actually under 40 ? sadly , as blood work proves , that was a long , long time ago .",LABEL_0,"look here how people seemed crazy? how all story arcs got considered fun? where some villains acted out? how those victims started already at 40? and, with recent experience reveals, it been the very, short lifetime since.",LABEL_0,False,0.7242376804351807,75
94,there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,LABEL_1,there' s something to be said for a studio- produced film that not seems to hand viewers a suitcase full of easy answers.,LABEL_0,True,0.9828571081161499,26
95,"ice age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .",LABEL_0,"ice age is the initial software- generated feature cartoon to feel like other movies, and that makes for some interesting pacing early on.",LABEL_1,True,0.955534040927887,27
96,there's no denying that burns is a filmmaker with a bright future ahead of him .,LABEL_1,here' t any doubt if he are some filmmaker but another glorious lifetime ahead for he.,LABEL_1,False,0.710167407989502,55
97,it collapses when mr . taylor tries to shift the tone to a thriller's rush .,LABEL_0,he pauses where m. taylor has just sets some pace. a novel' the climax.,LABEL_1,True,0.7188642024993896,43
98,"there's a great deal of corny dialogue and preposterous moments . and yet , it still works .",LABEL_1,"here' s a great deal of corny dialogue and preposterous moments. and yet, it hardly works.",LABEL_0,True,0.9430070519447327,19
99,"ah , the travails of metropolitan life ! alas , another breathless movie about same !",LABEL_1,"oh, another story of the life! alas, no breathless movie like now!",LABEL_0,True,0.7561240792274475,20
100,'opening up' the play more has partly closed it down .,LABEL_0,"' open down' a play, it simply opened itself up.",LABEL_0,False,0.7976638078689575,35
101,you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .,LABEL_0,we may' n understand if you appreciate a film' a serious approach and consider himself boring nor merely frustrated about the certain shift in substance. but neither.,LABEL_0,False,0.7217112183570862,63
102,"plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision .",LABEL_1,"takes yourself through some place which gets, often so like not, hard and sad, and eventually, before recognizing it or hearing its end, enters some thing as either poetic or lyrical reality.",LABEL_0,True,0.8034544587135315,58
103,"as allen's execution date closes in , the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator david presson .",LABEL_1,"since she' ll final shot cuts out, this film provides a even clearer outline with our interview on a never flagging criminal attorney william allen.",LABEL_1,False,0.7083221673965454,79
104,"skillful as he is , mr . shyamalan is undone by his pretensions .",LABEL_1,"successful as he is, mr. shyamalan is undone by his pretensions.",LABEL_0,True,0.9154106378555298,13
105,what emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice . promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents' anguish .,LABEL_1,"which exists behind the intriguing image that child survival struggles against the unknown. promises are the dramatic tale where illustrates, why differently they shall is taught. look up or cope outside them families' lives.",LABEL_1,False,0.8688721656799316,86
106,yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a can't-miss heist -- only to have it all go wrong .,LABEL_0,yet a multi- importantly little tale by a rag- tag bunch of would- be characters that team up for a can' t- miss heist-- only to have it all go bad.,LABEL_1,True,0.878412127494812,39
107,"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them .",LABEL_0,"really pretty trying at as some satire over flat- shot films, or films, and big pictures of motion. it mostly gets about some bad bits of each like it.",LABEL_0,False,0.722942590713501,70
108,demonstrates a vivid imagination and an impressive style that result in some terrific setpieces .,LABEL_1,combines some wonderful vision but some intense imagination which results of these outstanding pieces.,LABEL_1,False,0.7865064144134521,29
109,bears is even worse than i imagined a movie ever could be .,LABEL_0,bears are almost better than i imagined a movie ever could be.,LABEL_1,True,0.9476877450942993,31
110,"standing in the shadows of motown is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .",LABEL_1,"up under an midst in motown came some right sort for adventure, and about making the depleted yesterday world shine back in some light- out one.",LABEL_1,False,0.7342058420181274,95
111,a solidly entertaining little film .,LABEL_1,a pretty funny action film.,LABEL_1,False,0.7311785817146301,23
112,"the beautiful , unusual music is this film's chief draw , but its dreaminess may lull you to sleep .",LABEL_1,"an unique, beautiful soundtrack plays the movie' m primary motif, and their music can alter it for dreams.",LABEL_1,False,0.7504978179931641,37
113,"deuces wild treads heavily into romeo and juliet/west side story territory , where it plainly has no business going .",LABEL_0,"the current flows down onto juliet, west/ western part of it, as he literally takes some way forward.",LABEL_0,False,0.7298482656478882,39
114,"proves a servicable world war ii drama that can't totally hide its contrivances , but it at least calls attention to a problem hollywood too long has ignored .",LABEL_1,"what a great worlds war ii propaganda that can' t totally hide its contrivances, but it at least calls attention to a problem hollywood too long has ignored.",LABEL_0,True,0.8742161393165588,33
115,the skills of a calculus major at m . i . t . are required to balance all the formulaic equations in the long-winded heist comedy who is cletis tout ?,LABEL_0,these courses with some math specialist from f. l. i. is necessary for satisfy them all major equations during a medium- lived heist: whom were you kidding?,LABEL_0,False,0.7466312050819397,85
116,"whether it's the worst movie of 2002 , i can't say for sure : memories of rollerball have faded , and i skipped country bears . but this new jangle of noise , mayhem and stupidity must be a serious contender for the title .",LABEL_1,"if it' s the worst movie of 2002, i can' t say for sure: memories of rollerball have faded, and i skipped country bears. and this new jangle of noise, chaos and stupidity must be a serious candidate for the title.",LABEL_0,True,0.9807608127593994,46
117,intriguing and stylish .,LABEL_1,elegant and seductive.,LABEL_1,False,0.7064470052719116,9
118,the story is smart and entirely charming in intent and execution .,LABEL_1,this writer was clever but utterly beautiful by character but intent.,LABEL_1,False,0.7400774359703064,23
119,"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative stuff .",LABEL_1,"their approach from each novel] that explore a mysterious changes behind why someone' a life twists& shifts, marked through people going inside with its depth, sounds intense, fascinating"".",LABEL_1,False,0.7693256139755249,63
120,if you open yourself up to mr . reggio's theory of this imagery as the movie's set . . . it can impart an almost visceral sense of dislocation and change .,LABEL_1,if we give you up to mr. reggio' s theory of this imagery as the movie' s set... it can impart an almost painful effect of movement or texture.,LABEL_0,True,0.8984529972076416,38
121,you have no affinity for most of the characters . nothing about them is attractive . what they see in each other also is difficult to fathom .,LABEL_0,you have no regard for most of the characters. nothing about them is attractive. what they see in each other also is easier to process.,LABEL_1,True,0.906825065612793,29
122,"while hollywood ending has its share of belly laughs ( including a knockout of a closing line ) , the movie winds up feeling like a great missed opportunity .",LABEL_0,"while hollywood ending has its share of belly laughs( including a knockout of a closing line), the movie winds up feeling like a great movie opportunity.",LABEL_1,True,0.9793291091918945,28
123,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",LABEL_1,"i' ve yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese, but at best now we' ve got something pretty damn similar.",LABEL_0,True,0.9787168502807617,34
124,more intellectually scary than dramatically involving .,LABEL_0,rather deeply interesting than dramatically involving.,LABEL_1,True,0.7522443532943726,10
125,serious movie-goers embarking upon this journey will find that the road to perdition leads to a satisfying destination .,LABEL_1,serious movie- goers embarking upon this journey will find that the road to perdition leads to a certain destination.,LABEL_0,True,0.9813398122787476,21
126,. . . a rather bland affair .,LABEL_0,... a pretty light affair.,LABEL_1,True,0.8056305050849915,7
127,"it's provocative stuff , but the speculative effort is hampered by taylor's cartoonish performance and the film's ill-considered notion that hitler's destiny was shaped by the most random of chances .",LABEL_0,"he' s entertaining throughout, and this main aspect is reinforced by taylor' s cartoonish performance and the film' s ill- considered notion that hitler' s destiny was caused by those increasingly unlikely of choices.",LABEL_1,True,0.864148736000061,48
128,"stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make a few points about modern man and his problematic quest for human connection .",LABEL_1,"comprised almost entirely of such tools as nudity, profanity and rape, labute does manage to make a few points about modern man and his problematic quest for human connection.",LABEL_0,True,0.981090784072876,32
129,"why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ?",LABEL_0,"to get in every old, half- a- movie and referred simply as older ones, where they can not watch these days themselves, and up put away no decent fresh movie?",LABEL_0,False,0.7723811268806458,63
