idx,original_text,original_label,perturbed_text,perturbed_label,success,semantic_similarity,queries
24,"Kerry assails Bush troop withdrawal plan (AFP) AFP - Democratic White House hopeful Senator John Kerry warned that President George W. Bush's plan to withdraw 70,000 troops from Europe and Asia would hinder the war on terrorism and embolden North Korea.",LABEL_0,"--- troops withdraw-(-).-- democratic gubernatorial candidate representative george bush warned whether senator donald f. kerry' n plans by withdrawal 15, 500 troop throughout iraq or iran can trigger a offensive for iraq or against southern afghanistan.",LABEL_0,False,0.8221296072006226,98
25,"TSA Deal Overpaid Boeing, Report Says Boeing Co. received at least \$49 million in excessive profits on a \$1.2 billion contract to supply explosives-detection systems to hundreds of the nation #39;s airports, the Department of Homeland ",LABEL_2,"from and at issue, boeing international aviation etc. paid over$\$ 9 billion on gross proceeds from this\$ 6. 75 trillion deal for send bomb- carrying agents into airports throughout all americas# 8;+ 1, an office in ...",LABEL_2,False,0.8247137069702148,79
26,"Shares Gain While Oil Holds Near \$50  LONDON (Reuters) - European stock markets rose and absorbed  three separate share placings on Wednesday, boosted by Wall  Street's strong finish while oil prices held close to \$50 a  barrel ahead of U.S. oil inventory data.",LABEL_2,"share: since shares held within\$ 40,(?)- these same shares increased& gained 3- 3 positions behind market, shown upon british gas' recent quick rise as all stocks reached near(\$ 100 each pound share above h. l. shares prices).",LABEL_2,False,0.7989111542701721,89
27,"Red Hat replaces CFO Red Hat on Thursday named Charles Peters Jr. as executive vice president and chief financial officer. Peters replaces Kevin Thompson, who unexpectedly announced his resignation in June, a few days before the ",LABEL_3,"new executives: team Red Hat on demand named Charles Peters Jr. as executive vice president and chief financial officer. Peters replaces Kevin Thompson, who unexpectedly announced his resignation in may, a few weeks behind the",LABEL_2,True,0.8943419456481934,45
28,"Jobless Claims Rise Unexpectedly  WASHINGTON (Reuters) - The number of Americans filing  initial claims for jobless pay grew unexpectedly last week to  357,000, Labor Department data showed on Thursday, but an  official said an increase in the week after a public holiday  was typical.",LABEL_2,"job numbers report: tuesday( wednesday)- a total six people claiming new payments from their work rose up every friday by 15, 001, no job numbers returned from monday, and this estimate shows a answer against any rate before the government filing seems required.",LABEL_2,False,0.7624598741531372,89
29,"Ballmer strikes big rivals from Microsoft shopping list LISBON - Customers watching for Microsoft Corp. to make a headline-grabbing buy in the business applications market faced disappointment Tuesday as company Chief Executive Officer Steven Ballmer ruled out acquisitions of PeopleSoft Inc., Oracle Corp. and SAP AG.",LABEL_3,""" ... getting hit by business- after business- buyers desperate for the Corp. to make a attention- gathering buy in the computer technology-- disappointment Tuesday as company Chief Executive Officer Steven Ballmer ruled out acquisitions of PeopleSoft corp., microsoft co.& siemens AG.",LABEL_2,True,0.8660006523132324,70
30,Auto Parts Sector Falls on Delphi News Investors sold off shares of auto parts makers Friday after Delphi Corp. issued a profit warning and said it would cut nearly 5 percent of its work force next year.,LABEL_2,automotive part making based at industry industry industry dropping a share for manufacturing part industry sector before news corporation. announced this late fall but claims they will lose approximately 1 percentage from it stock back this fall.,LABEL_2,False,0.7464832067489624,75
31,Cisco joins WiMax Forum The networking giant formally signs on to the wireless broadband group as the organization's ranks increase.,LABEL_3,"later, the group The network giant"" signs upon as another wireless networking group with both unit' ll members grow.",LABEL_3,False,0.7023657560348511,104
32,"Hasbro's No Conehead Its Saturday Night Live version of ""Trivial Pursuit"" is good strategy for staying ahead of age compression.",LABEL_3,"this' s No doubt Its Saturday Night Live version of"" Trivial Pursuit"" is good strategy for staying ahead of age levels.",LABEL_0,True,0.8005959987640381,25
33,"Intel dauphin Otellini becomes king Intel #39;s board has given the go ahead for the long anticipated shift in power from current CEO Craig Barrett to current President Paul Otellini Come May 18, Otellini will take over the chipmaker and become its fifth ever CEO.",LABEL_2,"- marc king, king issue# 23; s board has given the go ahead for the long anticipated shift in power from current CEO Craig Barrett to current President Paul Otellini Come May 18, Otellini will take over the board and become its fifth ever CEO.",LABEL_1,True,0.846811830997467,54
34,Top exec shares business lessons Jeff Raikes was working at Apple Computer in the early 1980s when a guy named Steve Ballmer called and asked him to interview for a product-management job at a small software outfit in the Seattle area.,LABEL_3,there was for the time andy martin considered doing at the top in the early 1980s when a guy named Steve Ballmer called and asked him to interview for a product- management job at a large corporate corporation in a washington district.,LABEL_2,True,0.7422051429748535,60
35,India's Tata expands regional footprint via NatSteel buyout (AFP) AFP - India's Tata Iron and Steel Company Ltd. took a strategic step to expand its Asian footprint with the announcement it will buy the Asia-Pacific steel operations of Singapore's NatSteel Ltd.,LABEL_0,India' s Tata expands regional footprint via NatSteel buyout( 2017) AFP- India' s Tata Iron and Steel Company Ltd. took a strategic step to expand its Asian footprint with the announcement it will buy the Asia- Pacific steel operations of Singapore' s NatSteel Ltd.,LABEL_2,True,0.9474659562110901,46
36,"Ken Caminiti, 1996 NL MVP, Dies at Age 41 NEW YORK - Ken Caminiti, the 1996 National League MVP who later admitted using steroids during his major league career, died Sunday. He was 41...",LABEL_0,"Ken Caminiti, 1996 NL MVP, Dies at Age 41 NEW world- Ken Caminiti, the 1996 National League MVP who later admitted using steroids during his major league career, died Sunday. He was 48...",LABEL_1,True,0.9846251010894775,36
37,"The Next Shock: Not Oil, but Debt The American economic ship, which has weathered the recent run-up in crude oil prices, may be more vulnerable to sudden surges in the price of money.",LABEL_2,"a current scenario: especially money, or even a strong oil economy, whose economy escaped another dramatic shake- back for global debt revenues, can have dangerously exposed the dramatic rise at american prices over oil.",LABEL_2,False,0.8743126392364502,69
38,"Cocoa prices down but Ivorian exports still blocked World cocoa prices were down on Tuesday but off the day #39;s lows as exports remained on hold after mob violence and military clashes in Ivory Coast, the key global supplier, traders said.",LABEL_2,"with price not and cocoa export prices- the national price- falling over wednesday and during trade hours# 30; 40; cocoa prices became particularly low amid the violent- political conflict throughout the area, a west african stronghold, officials say.",LABEL_2,False,0.7795352935791016,85
39,"Bellhorn Makes Big Noise for Red Sox  BOSTON (Reuters) - With a power-packed lineup that features  sluggers like Manny Ramirez and David Ortiz, it was Mark  Bellhorn who was the unlikely hero of Game One of the 100th  World Series with a two-run homer for the Boston Red Sox  Saturday.",LABEL_1,"everyone has strong news among the boston fans( 1)- in another crowd- pleasing crowd where boasts personalities of sanchez ortiz or homer aaron, they seemed bill Bellhorn, arguably another major hitter to race out during an 2006 boston classic despite an 2- 4 victory among this washington square yard defense.",LABEL_1,False,0.8225871324539185,117
40,"Sugar Shane Not so Sweet (November 21, 2004). Ronald Winky Wright successfully defended his 154 lb. title for the sixth time in the highly anticipated rematch with the formerly sweet Sugar Shane Mosley ",LABEL_1,"- formerly was a great( may 18, 2009).. Winky also easily won his 154 lbs. record at a seventh straight against another eagerly enthusiastic rematch at an original 1 seeded scott ...",LABEL_1,False,0.7121323347091675,113
41,"Egypt steps back on Gaza plan over Israeli attacks Egypt took a step back from plans to help the Palestinians prepare for an Israeli withdrawal from Gaza on Wednesday, saying it could not play its role in full as long as Israeli attacks on Palestinians continue.",LABEL_0,"egyptian step backs from israel taking after israel, egyptian steps, stepped backs into gaza egypt implement a egypt plan on the egypt exit after attacks of 2016, that they shall only resume it mission through direct action now after israel attack from cairo continues.",LABEL_0,False,0.9409762620925903,93
42,"One held in Jakarta embassy blast probe Indonesian police said on Friday they had made their first arrest directly linked to last week #39;s deadly embassy bombing in Jakarta, detaining a man who delivered explosives to those blamed for the attack.",LABEL_0,"the representative from indonesian government police and immigration agencies indicated in saturday it officially conducted its initial arrests immediately adjacent the bombing flight# 1;"" the first attack of indonesia, and this person whose presented weapons showed them looking out for explosives.",LABEL_0,False,0.8323533535003662,85
43,"Security Beyond Antivirus Programs Comprehensive security programs that include firewall software, spyware defenses and diagnostic and repair tools are necessay to keep a PC in good health these days. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",LABEL_3,"just the security- focused computer solutions which contain the security, network security& development& analysis software is important, maintaining all computer under safe condition all day.& font;/ font="" sans,& ##s), font, type"" font=""- 4"" width=""# 8""& v;& v; a& r;- a gothic letter& [UNK];/ j& r;& u;/ m& j;",LABEL_3,False,0.8697605133056641,111
44,"Putin praises Ukraine #39;s leader Russian President Vladimir Putin has taken part in a live phone-in on Ukrainian TV, just days before the country #39;s presidential election.",LABEL_0,"russia: ukrainian# 40; its president ukraine leader president russia is given participation of the public call- on via ukraine television, two weeks from a russian# 30; their leadership vote.",LABEL_0,False,0.8457016944885254,61
45,"Myskina, Kuznetsov to Play in Fed Cup (AP) AP - Anastasia Myskina and Svetlana Kuznetsova will lead Russia's Fed Cup team when it plays Austria in this month's semifinals. Defending champion France will feature Amelie Mauresmo and Mary Pierce in the other semifinal against Spain, which has won this event five times.",LABEL_1,"again, invited player competes from federation sports( cs)--. russian: anastasia maria ##m. slovakia' ll european team champions. france defeats russia with the week' 4 finals. incumbent in europe must challenge francoise henry& melissa watson with both playoff semifinals from canada, who also played the cup 3 occasions.",LABEL_1,False,0.7879732847213745,107
46,"Oil price rise adds to airlines woes as losses continue The global airline industry is forecast to have made net losses of \$4.8bn this year, as the rise in the oil price has overwhelmed efforts by carriers to cut costs.",LABEL_2,"rising prices now add more airline concerns than to what a world oil company are likely and predict; total loss by\$ 8. 8 the result, with a growth over global petroleum prices likely encouraged actions in airlines will decrease losses.",LABEL_2,False,0.9058600068092346,83
47,"Yanks shock Twins, earn date with Sox: Another late rally erases 4 &lt;b&gt;...&lt;/b&gt; Just when you think you #39;ve seen it all, the Yankees devise a new way to win a game and torture their opponents. Last night, they somehow landed a spot in the American League ",LABEL_1,"yankees with game, another inning for boston: this afternoon,( w& g; dh& dh;...&);/ t& c;? and they make me# 4; having missed them twice, each yankee discovered any strange opportunity, gain the team or lose our team. over fall, them actually earned another team at an atlantic ...",LABEL_1,False,0.8470817804336548,107
48,"United #39;s pension dilemma United Airlines says it likely will end funding for employee pension plans, a move that would be the largest ever default by a US company and could lead to a taxpayer-funded bailout rivaling the savings-and-loan fiasco of the 1980s.",LABEL_2,"item# 9; article a- d-- this agreement might guarantee paying off american retirement pensions, the situation which might become an biggest one planned at any new corporation but can leads for another better- financed future despite these lend- or- loans problems as a 1990s.",LABEL_2,False,0.7252739667892456,95
49,"Barrichello Wins Chinese Grand Prix SHANGHAI, China - Rubens Barrichello won the inaugural Chinese Grand Prix on Sunday, taking advantage of Formula One champion Michael Schumacher #39;s disastrous weekend and outlasting runner-up Jenson Button by just over a second.",LABEL_1,"overall champion; grande, beijing, 2006- 07 he wins a first china car event at friday, take over from race 1 behind thomas honda# 7; ferrari ##x, but as head- over pushing him over one in the stroke.",LABEL_1,False,0.7478342056274414,81
50,"Microsoft Browser Market Share Slips Slightly Microsoft Corp. #39;s (MSFT.O: Quote, Profile, Research) share of the browser market slipped slightly in recent months but still dominated with 92.",LABEL_3,"web- browser market slipped- internet explorer.#&;=( r. s: information, services, products) shares with all microsoft shares grew significantly per few weeks and currently is around one.",LABEL_3,False,0.8342996835708618,61
51,UN 'must ignore cloning ban call' The UK's Royal Society urges the UN to ignore a call by President Bush to ban all forms of human cloning.,LABEL_3,UN' to consider- for-' The UK' s Royal Society urges the UN to ignore a call by President Bush to ban all form of biological control.,LABEL_0,True,0.8254841566085815,37
52,"Rivals Try to Turn Tables on Charles Schwab By MICHAEL LIEDTKE     SAN FRANCISCO (AP) -- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp. (SCH) represented an annoying stone in Wall Street's wing-tipped shoes for decades...",LABEL_2,"Rivals Try to Turn Tables on the Schwab By MICHAEL LIEDTKE SAN FRANCISCO( AP)-- With its low prices and iconoclastic attitude, discount stock broker Charles Schwab Corp.( SCH) represented an annoying stone in Wall Street' s wing- tipped shoes for decades...",LABEL_3,True,0.9889299869537354,43
53,"UPDATE 1-UPS buys CNF #39;s Menlo Worldwide United Parcel Service Inc. (UPS.N: Quote, Profile, Research) agreed to buy Menlo Worldwide Forwarding, a unit of CNF Inc. (CNF.N: Quote, Profile, Research) , for \$150 million in ",LABEL_2,"january 23- t buy of# 50; com. and international customer services com.( s. k: name, address, details) agree the return to us corporation, another subsidiary for ups corp.( CNF. a: details, profiles, results), from\$ 50 000.",LABEL_2,False,0.8083227872848511,91
54,Atlanta police arrest Braves player on DUI charge ATLANTA - An Atlanta Braves player is in the Atlanta Jail today after being arrested on a charge of driving under the influence. Members of the DUI Task Force arrested shortstop Rafael Furcal about 4:20 am ,LABEL_1,local cops atlanta baseball: by- arrest-- another former mets outfielder active at this metro atlanta area upon is imprisoned as the charged person while on this road. leader in another-- team: arrested by authorities from 13: 18|,LABEL_1,False,0.8151128888130188,89
55,"Hewlett-Packard buys Synstar Palo Alto-based Hewlett-Packard Co. has bought IT services company Synstar plc, of Bracknell, England for about \$293.3 million. Synstar has some 1,500 customers across Europe, selling IT support for various computer platforms.",LABEL_3,"hp- corporation- and silicon ##e- backed dale- davis ca. ltd purchased german- firm siemens computer, at Bracknell, pa at~\$ 11. 75 billion. company offers almost 15, 450 clients from worldwide, using cloud solutions of major computing infrastructure.",LABEL_3,False,0.7237644195556641,95
56,"N.Korea called worst for press freedom Media watchdog Reporters Without Borders has labeled North Korea and Cuba the worst countries in terms of press freedom, with Denmark being the best.",LABEL_0,"j. a: association with international press rights center reporter with freedom! called northern china or korea an worse country without regards from media controls, although china considered both worst.",LABEL_0,False,0.8396897912025452,63
57,"Headshake to the SETI Headfake Did the famous screensaver, SETIhome, uncover the first strong evidence for an extraterrestrial signal? The SETI Institute's Seth Shostak discusses how hyperbole can misrepresent the last addition to a list of stellar candidates.",LABEL_3,"back from a past- saw an early researcher, george, as this earliest proven case of some alien signal? this SETI project'. daniel cohen demonstrates what we may link any missing one onto the multitude with available alternatives.",LABEL_3,False,0.7212953567504883,107
58,"UnitedHealthcare pays \$3.5M to settle Medicare fraud claim UnitedHealthcare Insurance Co., a branch of UnitedHealth Group, will pay \$3.5 million to settle charges that it defrauded the Medicare program, the US Department of Justice announced Monday.",LABEL_2,"it pay\$ 12. 5 of settled any false charges united care inc., this predecessor from healthcare corporation, can receive\$ 10. 3 and then settles claimed if they breached all insurance regulations, both state departments for medicare this week.",LABEL_2,False,0.8673015832901001,77
59,Loeb extends lead over Solberg CARDIFF -- Championship leader Sebastien Loeb took two stage wins to boost his lead over Norwegian Petter Solberg as the Rally of Britain entered its second leg on Saturday.,LABEL_1,having continued passing leaders at times-- team captain nigel Loeb gained one rally victory and extend its domination at german mans qualifying until rivals north by holland took their third position until thursday.,LABEL_1,False,0.7931286096572876,76
60,Level 3 Acquires Sprint #39;s Wholesale Dial-Up Internet Business Level 3 today announced that it has purchased Sprint #39;s wholesale dial-up Internet access business for \$34 million in cash. Sprint is one of the largest providers of wholesale dial-up service to ISPs in North America.,LABEL_2,levels 3 includes acquire# 33; s retail line- based provider;- 3 now announce that it has bought a# 39; s business dial- up broadband wholesale service for\$ 34 000 in cash. telecom is one of the largest providers of internet set- up products to consumers in continental usa.,LABEL_3,True,0.857134222984314,77
61,"Michigan Gets Rose Bowl Berth Despite Loss to Ohio St.  COLUMBUS, Ohio (Sports Network) - Troy Smith threw for 241  yards and two touchdowns and ran for 145 yards and a score to  lead the Ohio State Buckeyes to a 37-21 victory over No. 7  Michigan in the final game of the regular season for both  teams.",LABEL_1,"ohio received the semifinal spot after losses in fort h. john, tx( news reports)- josh davis passes at 90 yd threw 2 interceptions but accounted at 1 db& both touchdowns helps rally a michigan northern huskies with the 22- 0 game against dec. 12 ohio at this sixth installment into this football postseason between these institutions.",LABEL_1,False,0.8152018785476685,115
62,"Dodgers Nip Giants 3-2 in Crucial Series SAN FRANCISCO - Shawn Green can sit out Saturday knowing he was a huge help to the Dodgers during their crucial series against San Francisco. Green hit a two-run homer in Los Angeles' 3-2 victory over the Giants on Friday night, a day before the first baseman will miss a game to observe the Jewish holiday Yom Kippur...",LABEL_0,"oakland over dodgers 13- 3 on first half and rafael- jeff greene could play back, since him became the key key member a giants throughout its season opener outside santa antonio. greene hurled no 2- out inning on philadelphia rams' 9- 3 triumph on a dodgers big wednesday day, the feeling that no third inning must have no moment be celebrated a big friday the morning...",LABEL_0,False,0.8490200638771057,135
63,CHUCK JAFFE BOSTON (CBS.MW) -- A lot of people got excited when Fidelity Investments announced recently that it was cutting fees on five index mutual funds.,LABEL_2,bill james ...( j. h)-- no bit but folks was surprised. capital markets announce yesterday as he is cutting fees for six major investment entities.,LABEL_2,False,0.7302077412605286,80
64,"Moose bullish about chances This is Mike Mussina #39;s fourth postseason here, so he knows the drill. He understands that all of his bad memories of his disappointing season -- the Japan trip, his early-season struggles and ",LABEL_1,"getting smart on it This is joe smith# 39; hitting the postseason again, so he takes a chance. He confesses of some in our painful memory about his losing season-- the ski party, our mid- course party;",LABEL_1,False,0.7029247283935547,145
65,A PC in the toaster? How mod! photos There's also room in the humidor and the Darth Vader helmet. Take a gander at some strange and wonderful creations.,LABEL_3,the computer from some kitchen? a mod!? it' re also put inside a back and a night attack section. have the gander in the weird& awesome thing.,LABEL_3,False,0.7275506258010864,107
66,"Hyundai signs deal for China truck plant Hyundai Motor Co. said yesterday that it has signed an agreement with a Chinese company, Jianghuai Automobile Corp., to build a commercial vehicle and engine plant in China #39;s Anhui province.",LABEL_2,"also development director of hyundai automotive group, hyundai corp. announces publicly as we officially formed a partnership as the china entity, guangzhou automobiles co., will acquire some complete car or trucks base near province# 13; china china border.",LABEL_2,False,0.8503485321998596,79
67,"Ex-Philly Eagles Coach Nick Skorich Dies (AP) AP - Nick Skorich, head coach of the Philadelphia Eagles from 1961-63 and the offensive line coach on the 1960 championship team, has died at the age of 83.",LABEL_1,"^- philadelphia head coaching john allen award( bronze)|- don adams, chief coaches for each eagles program since 1938- 42 but no left guard athlete from an 1966 eagles roster, died die on an ages: 18.",LABEL_1,False,0.8186055421829224,75
